delivery_person_id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,temperature,humidity,distance_km,target,type_of_order_buffet,type_of_order_drinks,type_of_order_meal,type_of_order_snack,type_of_vehicle_electric_scooter,type_of_vehicle_motorcycle,type_of_vehicle_scooter,traffic_level_high,traffic_level_low,traffic_level_moderate,traffic_level_very_high,traffic_level_very_low,weather_description_broken_clouds,weather_description_clear_sky,weather_description_few_clouds,weather_description_fog,weather_description_haze,weather_description_mist,weather_description_moderate_rain,weather_description_overcast_clouds,weather_description_scattered_clouds,weather_description_smoke
27,31,4.7,27.159795,7.804299,27.249795,7.813299,21.55,52.0,22.61,71.61,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
294,22,4.8,11.022477,76.995667,11.112477,77.085667,25.14,73.0,16.73,69.56,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
864,25,4.9,19.120083,72.907385,19.230083,73.017385,27.05,48.0,23.45,45.0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
137,36,4.8,12.979166,77.640709,13.049166,77.710709,19.5,93.0,17.64,38.75,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1080,26,4.8,21.170096,72.789122,21.280096,72.899122,22.85,43.0,22.99,80.06,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
832,34,4.7,19.254567,72.848923,19.304567,72.898923,27.05,48.0,15.94,47.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,27,4.9,11.010375,7.695295,11.140375,7.708295,25.19,73.0,25.22,95.53,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1105,29,4.6,22.310329,73.169083,22.390329,73.249083,18.99,82.0,16.24,32.85,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1035,39,4.3,23.351489,85.324253,23.461489,85.434253,16.21,94.0,18.52,59.69,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
665,34,5.0,10.028047,76.310019,10.108047,76.390019,23.87,88.0,17.3,46.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147,26,4.7,12.979096,77.640625,13.109096,77.770625,19.04,93.0,29.24,82.06,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1020,23,4.5,23.359194,85.325447,23.469194,85.435447,16.29,67.0,19.03,72.39,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
954,23,4.6,18.546258,73.904337,18.656258,74.014337,19.41,65.0,22.85,40.1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
224,29,4.6,23.235123,77.398886,23.305123,77.468886,18.31,57.0,14.88,63.28,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
996,30,4.8,23.354422,0.853329,23.424422,0.854029,17.9,68.0,15.62,36.55,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1047,21,4.8,21.186438,72.794115,21.296438,72.904115,22.84,43.0,20.21,80.72,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
900,31,4.5,12.325461,76.632278,12.395461,76.702278,18.46,82.0,16.9,73.89,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
507,36,5.0,22.727021,75.884167,22.817021,75.974167,17.23,53.0,19.08,58.14,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
321,39,4.2,11.000762,76.981876,11.090762,77.071876,25.0,73.0,18.48,64.78,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
233,37,4.8,13.086438,80.220672,13.136439,80.270672,26.36,88.0,12.24,68.61,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
338,22,5.0,1.102091,76.940432,1.110091,77.020432,24.92,73.0,17.39,39.2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1111,23,4.9,0.002232,0.007317,0.002245,0.000733,18.91,82.0,27.44,70.28,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
322,30,4.6,11.003669,76.976494,11.113669,77.086494,25.14,73.0,21.67,75.69,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
338,28,4.6,1.102091,76.940432,1.107091,76.990432,24.87,73.0,14.7,68.61,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
907,29,4.7,12.323194,76.630583,12.453194,76.760583,18.02,82.0,25.47,71.61,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
609,34,4.8,26.956431,75.776649,27.016431,75.836649,19.29,45.0,12.04,65.53,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
448,27,5.0,17.455894,78.375467,17.525894,78.445467,21.25,65.0,16.05,68.94,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
973,22,4.6,1.856245,73.916619,1.861245,73.966619,19.22,65.0,12.48,72.61,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
504,31,4.7,22.753659,75.903365,22.843659,75.993365,17.27,53.0,16.93,63.36,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
950,25,4.8,1.851421,73.838429,1.860421,73.928429,19.05,65.0,16.48,81.44,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
561,29,4.2,26.913483,75.803139,27.003483,75.893139,19.98,46.0,16.57,43.7,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
500,39,3.7,22.751857,75.866699,22.831857,75.946699,17.19,72.0,19.3,75.47,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
143,38,4.8,12.970324,77.645748,13.080324,77.755748,19.23,93.0,22.61,86.94,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1009,27,4.9,23.357804,85.325146,23.487804,85.455146,16.22,67.0,22.26,78.14,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
133,22,4.9,12.933284,77.615428,12.993284,77.675428,19.6,92.0,15.21,42.2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1068,36,4.7,21.173343,72.792731,21.243343,72.862731,22.97,43.0,14.57,61.36,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1027,20,4.5,23.369746,8.533982,23.499746,8.546982,16.08,67.0,22.87,44.65,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
530,36,4.9,22.761593,75.886362,22.841593,75.966362,17.21,53.0,14.73,73.69,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
557,35,4.1,26.914142,75.805704,27.044142,75.935704,19.93,47.0,27.31,73.22,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
544,28,4.3,22.745536,75.893106,22.855536,76.003106,17.29,53.0,26.6,47.5,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
631,39,4.7,26.474986,80.342796,26.584986,80.452796,19.98,56.0,25.54,43.7,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
765,39,4.6,0.225491,88.400467,0.226291,88.480467,22.98,83.0,16.23,65.47,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
955,29,4.7,18.546258,73.904337,18.626258,73.984337,19.37,65.0,17.66,71.89,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
903,23,4.7,12.297954,76.665169,12.407954,76.775169,18.47,82.0,27.11,81.47,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
308,25,4.7,1.096185,76.971082,1.104185,77.051082,25.03,73.0,18.08,74.39,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1126,34,4.5,22.311603,73.165012,22.441603,73.295012,22.45,44.0,24.05,65.78,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
982,28,4.7,18.536718,73.830327,18.616719,73.910327,18.95,65.0,16.76,38.7,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
939,26,4.9,18.569156,73.774723,18.609156,73.814723,19.25,65.0,12.37,60.72,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
990,34,4.8,18.563934,73.915367,18.603935,73.955367,19.08,65.0,12.64,41.55,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
334,32,4.7,11.026117,76.944652,11.096117,77.014652,24.84,73.0,15.4,38.25,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
991,28,4.1,18.563934,73.915367,18.693935,74.045367,19.39,65.0,26.07,90.06,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
194,29,4.1,23.214294,77.435361,23.324294,77.545361,18.06,58.0,19.66,69.81,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
730,25,4.5,22.533662,88.366217,22.613662,88.446217,22.99,83.0,19.02,51.95,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
284,29,4.6,12.975996,80.221898,13.055996,80.301898,26.52,88.0,16.23,47.9,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
548,31,4.2,22.732225,75.874765,22.812225,75.954765,17.18,72.0,17.09,80.56,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
209,33,4.5,23.233219,77.433571,23.323219,77.523571,18.14,58.0,18.77,62.36,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
949,31,4.5,1.851421,73.838429,1.859421,73.918429,19.06,65.0,14.85,64.81,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1068,38,4.9,21.173343,72.792731,21.243343,72.862731,22.97,43.0,14.57,61.36,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
893,21,4.9,0.123085,76.665808,0.123985,76.755808,18.43,82.0,19.64,68.81,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
134,39,4.6,12.970221,77.645396,13.040221,77.715396,19.49,93.0,14.96,78.19,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1045,28,4.1,2.117106,72.789292,2.130106,72.919292,22.81,43.0,23.65,46.1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1010,26,4.2,23.357804,85.325146,23.417804,85.385146,16.27,94.0,12.12,36.2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
817,28,4.5,30.885915,75.788259,30.965915,75.868259,18.85,57.0,21.26,52.64,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
188,29,4.6,23.266261,77.379605,23.376261,77.489605,18.42,57.0,28.01,52.35,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
939,21,4.6,18.569156,73.774723,18.639156,73.844723,18.98,65.0,18.2,66.94,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
825,38,3.8,19.221315,72.862381,19.291315,72.932381,26.81,48.0,14.75,74.19,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
484,27,4.2,17.458998,78.500366,17.528998,78.570366,21.14,65.0,14.67,66.28,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
307,29,4.8,1.096185,76.971082,1.103185,77.041082,25.01,73.0,16.24,65.56,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
435,31,4.9,17.410371,78.437225,17.500371,78.527225,21.18,64.0,18.49,68.39,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
